destination_id,destination_name,state,latitude,longitude,avg_cost,cost_category,best_season,avg_temp,precipitation,climate_type,popularity_score,safety_index,ratings_avg,total_reviews,adventure,beach,nature,nightlife,food,culture,sightseeing,trip_duration_days,family_friendly,solo_friendly,couple_friendly,recommended_for
685,Andaman,Andaman and Nicobar Islands,28.3648,70.4378,68140,Luxury,Monsoon,31,59,Dry,33,22,3.9,42576,0,1,0,0,1,0,0,9,1,0,1,Beach
686,Coorg,Karnataka,26.5686,77.4248,7673,Budget,Winter,34,207,Dry,68,79,4.6,32902,1,0,1,0,0,0,1,9,1,0,0,Nature
687,Varanasi,Uttar Pradesh,14.5766,76.2309,69795,Luxury,Winter,24,211,Dry,66,72,4.8,31092,0,0,0,0,0,1,1,8,0,1,0,Family
688,Kodaikanal,Tamil Nadu,21.3366,76.9937,76874,Luxury,Winter,21,13,Tropical,66,71,4.9,28636,0,0,1,0,0,0,1,11,0,1,0,Luxury
689,Munnar,Kerala,26.7908,91.0052,13543,Mid-range,All-year,34,201,Cold,97,36,3.6,42015,0,0,1,0,0,0,1,11,0,0,1,Adventure
690,Bodh Gaya,Bihar,11.3881,80.1877,4544,Budget,Winter,7,193,Dry,94,50,4.8,29135,0,0,0,0,0,1,1,3,1,0,1,Adventure
691,Hampi,Karnataka,31.8867,81.2868,62187,Luxury,Monsoon,5,269,Dry,41,20,4.5,21092,1,0,0,0,1,1,0,4,1,1,1,Family
692,Ladakh,Ladakh,10.3966,82.7138,70262,Luxury,Monsoon,20,26,Temperate,61,51,4.4,35846,1,0,0,0,1,0,1,7,0,0,0,Wildlife
693,Haridwar,Uttarakhand,14.9277,93.2862,20736,Mid-range,Winter,25,146,Tropical,77,93,4.9,38149,0,0,0,0,0,0,1,10,1,0,0,Wildlife
694,Kolkata,West Bengal,29.4646,71.6151,19748,Mid-range,Winter,20,304,Dry,35,28,4.6,11696,0,0,0,1,0,1,0,6,1,0,1,Spiritual
695,Puri,Odisha,19.0051,92.8043,12550,Mid-range,Winter,31,141,Dry,93,31,4.5,40243,0,0,0,0,0,0,1,11,1,1,1,Spiritual
696,Shimla,Himachal Pradesh,24.9067,76.1794,15401,Mid-range,All-year,33,379,Temperate,38,43,4.9,19566,0,0,0,0,0,0,0,7,0,0,1,Wildlife
697,Vizag,Andhra Pradesh,16.1359,94.1172,62411,Luxury,Summer,8,206,Cold,50,97,3.6,34979,0,1,0,0,0,0,0,6,1,0,0,Beach
698,Goa,Goa,32.3726,75.5729,19938,Mid-range,All-year,8,336,Tropical,23,30,4.9,28288,0,1,0,1,1,0,0,8,1,1,1,Budget
699,Andaman,Andaman and Nicobar Islands,14.015,88.388,30467,Luxury,Summer,25,119,Tropical,63,31,3.5,34045,0,1,0,0,0,0,1,2,1,1,1,Nature
700,Darjeeling,West Bengal,8.8887,87.5226,42798,Luxury,Winter,29,248,Cold,44,34,4.4,16576,0,0,1,0,0,0,0,10,1,0,0,Couple
701,Indore,Madhya Pradesh,14.4617,84.6906,74737,Luxury,All-year,17,229,Tropical,77,33,3.8,8893,0,0,0,0,1,0,1,4,1,1,1,Nature
702,Lonavala,Maharashtra,23.5813,69.6215,12278,Mid-range,Monsoon,21,174,Cold,69,25,3.9,17596,0,0,1,0,0,0,1,7,0,0,1,Wildlife
703,Lonavala,Maharashtra,22.663,95.0956,77749,Luxury,Winter,15,44,Dry,84,70,3.6,45012,0,0,1,0,0,0,1,2,0,1,1,Family
704,Coorg,Karnataka,14.299,68.439,27035,Luxury,Monsoon,27,209,Cold,71,51,3.6,43051,1,0,1,0,1,0,1,8,1,0,1,Wildlife
705,Hyderabad,Telangana,8.4106,75.515,76593,Luxury,Summer,25,189,Dry,58,24,4.5,23929,0,0,0,1,0,0,0,6,1,0,1,Beach
706,Alleppey,Kerala,18.7733,76.0709,55935,Luxury,Monsoon,31,60,Dry,34,87,4.3,37087,0,0,0,0,0,0,0,12,1,1,1,Spiritual
707,Kanyakumari,Tamil Nadu,29.7622,77.3916,28858,Luxury,Summer,19,41,Temperate,83,49,4.1,31058,0,1,0,0,0,0,1,6,1,1,1,Wildlife
708,Hyderabad,Telangana,30.6422,86.0352,5247,Budget,Monsoon,12,12,Dry,25,30,5.0,9705,0,0,0,1,0,0,0,4,1,1,1,Beach
709,Ranchi,Jharkhand,30.7356,70.1381,65627,Luxury,All-year,17,10,Temperate,71,21,4.5,23499,0,0,0,0,1,0,1,8,0,1,0,Spiritual
710,Mumbai,Maharashtra,11.2248,88.9061,17875,Mid-range,Winter,12,249,Temperate,69,65,4.4,11557,0,0,0,1,0,0,1,12,1,1,0,Adventure
711,Kutch,Gujarat,25.9549,77.3229,78499,Luxury,All-year,33,252,Cold,33,46,3.6,4982,0,0,0,0,0,0,0,4,1,0,0,Budget
712,Amritsar,Punjab,28.5859,81.9547,22033,Mid-range,Winter,21,16,Cold,90,30,3.6,26825,0,0,0,0,0,1,1,12,1,1,1,Couple
713,Indore,Madhya Pradesh,16.8362,94.7654,58776,Luxury,Monsoon,8,262,Dry,34,39,4.3,8322,0,0,0,0,0,0,0,12,1,1,1,Culture
714,Lonavala,Maharashtra,32.4466,80.4234,52863,Luxury,All-year,16,304,Dry,79,47,3.9,34994,0,0,1,0,1,0,1,11,0,0,1,Couple
715,Indore,Madhya Pradesh,33.5837,91.3632,36994,Luxury,Monsoon,11,214,Cold,33,83,3.5,35194,0,0,0,0,0,0,0,10,1,1,1,Culture
716,Manali,Himachal Pradesh,27.2291,89.4927,7510,Budget,Winter,6,155,Temperate,75,59,4.2,21759,1,0,1,0,0,0,1,11,0,0,0,Nature
717,Delhi,Delhi,26.5238,94.9207,31561,Luxury,Summer,9,229,Cold,64,95,4.6,35578,0,0,0,1,1,1,1,10,1,1,0,Luxury
718,Rishikesh,Uttarakhand,18.7119,78.3747,67980,Luxury,Summer,27,82,Dry,41,87,4.1,46762,1,0,0,0,0,0,0,11,1,0,1,Budget
719,Guwahati,Assam,14.0979,94.2444,9325,Budget,Summer,34,276,Tropical,75,81,3.8,10658,0,0,0,0,0,0,1,7,1,0,1,Culture
720,Ranchi,Jharkhand,9.0011,71.3866,78754,Luxury,Winter,32,353,Dry,86,23,3.6,23556,0,0,0,0,1,0,1,5,1,0,0,Adventure
721,Manali,Himachal Pradesh,27.5738,88.9509,51501,Luxury,Winter,35,293,Cold,81,54,4.1,4548,1,0,1,0,0,0,1,9,1,0,1,Beach
722,Ranchi,Jharkhand,13.6118,96.5374,40278,Luxury,Monsoon,24,392,Tropical,75,51,3.6,47916,0,0,0,0,0,0,1,12,1,0,1,Couple
723,Hyderabad,Telangana,26.2605,73.0171,58702,Luxury,All-year,31,75,Temperate,91,74,5.0,13950,0,0,0,1,0,0,1,10,1,1,1,Nature
724,Amritsar,Punjab,33.3486,70.2246,59860,Luxury,All-year,5,129,Dry,55,86,4.9,39458,0,0,0,0,0,1,0,9,1,0,0,Nature
725,Coorg,Karnataka,21.9286,68.9763,9229,Budget,Monsoon,16,392,Temperate,100,42,3.8,21418,1,0,1,0,1,0,1,6,1,1,1,Beach
726,Hampi,Karnataka,20.5384,90.611,8686,Budget,Monsoon,6,96,Tropical,64,82,3.7,23417,1,0,0,0,0,1,1,8,1,1,0,Spiritual
727,Puri,Odisha,30.3665,96.1123,71640,Luxury,Monsoon,19,365,Tropical,35,61,4.7,1888,0,0,0,0,1,0,0,4,1,1,0,Adventure
728,Vizag,Andhra Pradesh,10.233,87.7374,4015,Budget,Winter,8,392,Tropical,36,34,4.9,22507,0,1,0,0,0,0,0,5,0,1,0,Wildlife
729,Delhi,Delhi,8.1636,72.9317,21558,Mid-range,Summer,16,153,Tropical,37,69,4.0,37273,0,0,0,1,0,1,0,3,1,1,1,Budget
730,Hyderabad,Telangana,33.9331,77.7905,41346,Luxury,Monsoon,13,11,Dry,49,97,3.9,33428,0,0,0,1,1,0,0,4,1,0,1,Spiritual
731,Darjeeling,West Bengal,12.2647,95.2838,59638,Luxury,All-year,16,210,Cold,99,55,3.9,13214,0,0,1,0,0,0,1,7,1,1,0,Adventure
732,Jaipur,Rajasthan,18.0236,69.3889,34787,Luxury,All-year,34,23,Tropical,99,49,3.9,11610,0,0,0,0,0,1,1,12,0,1,1,Budget
733,Goa,Goa,27.2818,69.5558,74298,Luxury,Summer,15,365,Dry,96,39,3.8,14016,0,1,0,1,1,0,1,4,0,0,0,Budget
734,Ranchi,Jharkhand,18.4684,74.6936,64547,Luxury,All-year,12,142,Dry,63,73,4.4,33190,0,0,0,0,0,0,1,11,1,0,1,Adventure
735,Ranchi,Jharkhand,8.7667,74.2608,26284,Luxury,All-year,32,15,Dry,52,60,4.3,43010,0,0,0,0,0,0,0,2,1,1,1,Family
736,Munnar,Kerala,11.2906,91.5698,58560,Luxury,All-year,12,49,Cold,62,44,4.7,20032,0,0,1,0,0,0,1,3,0,0,1,Couple
737,Mumbai,Maharashtra,33.5007,79.7115,60195,Luxury,Winter,33,50,Dry,27,80,4.0,9908,0,0,0,1,1,0,0,11,0,1,0,Nature
738,Hyderabad,Telangana,18.6536,96.9624,34865,Luxury,Winter,5,100,Cold,90,48,3.8,48886,0,0,0,1,0,0,1,2,1,1,0,Budget
739,Manali,Himachal Pradesh,8.1935,68.7682,38771,Luxury,Summer,6,292,Dry,48,36,3.8,37948,1,0,1,0,0,0,0,12,1,0,1,Luxury
740,Gangtok,Sikkim,14.7663,87.3871,40401,Luxury,Summer,24,318,Temperate,94,77,4.9,22136,0,0,0,0,1,0,1,9,1,1,1,Beach
741,Rishikesh,Uttarakhand,27.7811,89.7347,48334,Luxury,All-year,19,107,Dry,64,24,3.5,45290,1,0,0,0,0,0,1,3,0,1,1,Family
742,Shimla,Himachal Pradesh,18.5213,83.8474,53967,Luxury,Winter,7,157,Cold,86,26,4.3,25172,0,0,0,0,0,0,1,12,1,0,1,Couple
743,Bodh Gaya,Bihar,25.5609,91.5619,12691,Mid-range,Summer,26,225,Tropical,85,77,3.6,36400,0,0,0,0,1,1,1,4,0,0,1,Wildlife
744,Mumbai,Maharashtra,11.9532,77.1533,71309,Luxury,All-year,24,353,Tropical,63,73,3.5,36023,0,0,0,1,0,0,1,3,1,1,0,Spiritual
745,Delhi,Delhi,13.1997,73.651,33644,Luxury,Winter,20,371,Tropical,36,65,4.9,12008,0,0,0,1,0,1,0,2,1,0,0,Beach
746,Pondicherry,Puducherry,8.1397,82.9954,43242,Luxury,Winter,32,90,Temperate,70,74,3.6,15605,0,1,0,0,0,0,1,11,1,0,0,Couple
747,Lonavala,Maharashtra,22.5709,69.3887,49120,Luxury,All-year,17,322,Cold,39,76,4.1,26771,0,0,1,0,1,0,0,4,0,1,1,Budget
748,Varanasi,Uttar Pradesh,27.84,83.5903,38054,Luxury,All-year,7,240,Temperate,90,80,4.1,37663,0,0,0,0,0,1,1,9,1,1,1,Budget
749,Kutch,Gujarat,11.5794,75.4248,68726,Luxury,Monsoon,24,300,Cold,93,27,4.9,10352,0,0,0,0,0,0,1,9,1,0,1,Couple
750,Jaipur,Rajasthan,26.8546,73.7275,25009,Luxury,All-year,21,44,Temperate,67,46,4.3,10559,0,0,0,0,1,1,1,2,1,0,0,Budget
751,Alleppey,Kerala,24.9328,92.3327,35173,Luxury,Summer,16,196,Dry,99,50,4.8,28188,0,0,0,0,1,0,1,5,0,1,1,Beach
752,Hampi,Karnataka,33.4384,93.0244,78431,Luxury,Summer,20,344,Cold,84,100,3.6,16511,1,0,0,0,0,1,1,8,0,0,1,Nature
753,Ooty,Tamil Nadu,27.1623,90.2718,41578,Luxury,Summer,19,329,Tropical,62,52,4.8,18317,0,0,0,0,1,0,1,4,0,0,1,Couple
754,Lonavala,Maharashtra,25.9806,94.2578,74297,Luxury,All-year,19,353,Tropical,59,31,4.8,42856,0,0,1,0,1,0,0,6,0,1,0,Luxury
755,Mahabaleshwar,Maharashtra,11.6751,93.6118,73823,Luxury,Monsoon,15,32,Tropical,34,61,3.8,40186,0,0,1,0,0,0,0,5,1,0,1,Couple
756,Vizag,Andhra Pradesh,22.0616,96.8441,45330,Luxury,All-year,35,373,Tropical,48,74,3.6,18053,0,1,0,0,1,0,0,9,1,0,0,Budget
757,Goa,Goa,16.9043,69.9872,18346,Mid-range,Winter,13,68,Dry,76,91,3.6,759,0,1,0,1,1,0,1,2,1,1,1,Luxury
758,Kutch,Gujarat,8.0593,94.9354,31755,Luxury,Summer,32,217,Dry,86,45,4.4,32158,0,0,0,0,1,0,1,3,1,1,1,Adventure
759,Goa,Goa,30.9162,96.4707,37782,Luxury,Summer,35,245,Temperate,52,86,4.1,27477,0,1,0,1,0,0,0,12,1,1,0,Nature
760,Kolkata,West Bengal,16.6775,96.1957,49749,Luxury,Winter,16,186,Temperate,57,59,4.2,10068,0,0,0,1,0,1,0,5,1,0,1,Budget
761,Ladakh,Ladakh,29.9109,82.8857,13919,Mid-range,All-year,18,221,Cold,69,63,4.6,3388,1,0,0,0,0,0,1,8,0,1,0,Wildlife
762,Alleppey,Kerala,18.0216,85.938,42021,Luxury,All-year,11,266,Dry,24,96,3.5,13997,0,0,0,0,0,0,0,5,1,1,1,Spiritual
763,Bodh Gaya,Bihar,29.0552,93.7086,16041,Mid-range,Monsoon,29,253,Cold,83,78,4.5,29315,0,0,0,0,0,1,1,2,1,0,1,Wildlife
764,Ooty,Tamil Nadu,27.5082,86.0906,6010,Budget,All-year,30,229,Dry,66,30,4.3,10852,0,0,0,0,0,0,1,7,0,0,1,Beach
765,Coorg,Karnataka,17.9822,68.7163,41872,Luxury,Summer,18,230,Cold,88,54,4.5,46649,1,0,1,0,0,0,1,7,1,1,1,Wildlife
766,Udaipur,Rajasthan,26.806,79.4409,5670,Budget,Winter,32,187,Cold,24,82,4.9,15676,0,0,0,0,0,1,0,4,0,1,1,Wildlife
767,Alleppey,Kerala,30.7119,86.3862,49104,Luxury,All-year,15,367,Tropical,26,44,3.7,35102,0,0,0,0,0,0,0,11,1,0,0,Beach
768,Ooty,Tamil Nadu,32.9596,81.0982,59091,Luxury,Winter,10,181,Dry,27,57,4.9,30985,0,0,0,0,0,0,0,6,1,0,0,Family
769,Goa,Goa,19.0719,83.9209,75125,Luxury,Monsoon,22,19,Cold,87,55,4.0,22721,0,1,0,1,0,0,1,6,1,0,1,Spiritual
770,Ranchi,Jharkhand,19.5244,78.8196,64195,Luxury,Winter,24,245,Temperate,76,68,4.0,28994,0,0,0,0,0,0,1,11,1,1,1,Budget
771,Jaipur,Rajasthan,33.5498,88.3239,78914,Luxury,Winter,5,55,Temperate,86,100,4.0,30448,0,0,0,0,1,1,1,2,0,0,0,Spiritual
772,Kanyakumari,Tamil Nadu,13.1286,82.1756,66008,Luxury,Monsoon,12,269,Dry,41,35,4.6,15414,0,1,0,0,0,0,0,6,1,0,1,Adventure
773,Munnar,Kerala,23.8721,81.5153,22733,Mid-range,All-year,27,375,Cold,76,44,4.3,23512,0,0,1,0,0,0,1,3,1,1,1,Adventure
774,Shimla,Himachal Pradesh,18.9428,75.7077,42195,Luxury,Monsoon,27,357,Cold,79,22,3.8,3089,0,0,0,0,0,0,1,8,1,1,0,Beach
775,Bodh Gaya,Bihar,15.4698,85.3551,34659,Luxury,Monsoon,5,180,Tropical,46,53,4.1,41487,0,0,0,0,0,1,0,6,0,1,0,Spiritual
776,Indore,Madhya Pradesh,10.7246,70.2203,76258,Luxury,All-year,14,108,Temperate,26,26,3.8,10330,0,0,0,0,0,0,0,3,1,0,1,Budget
777,Jaipur,Rajasthan,20.831,92.9108,75707,Luxury,Winter,32,95,Temperate,36,78,3.6,5644,0,0,0,0,0,1,0,9,1,0,0,Wildlife
778,Haridwar,Uttarakhand,12.518,69.1326,16476,Mid-range,Monsoon,27,339,Tropical,51,64,3.5,17395,0,0,0,0,0,0,0,7,0,0,1,Adventure
779,Gangtok,Sikkim,17.503,87.0012,41255,Luxury,Summer,6,24,Dry,94,95,4.4,20793,0,0,0,0,1,0,1,4,1,0,0,Wildlife
780,Kolkata,West Bengal,32.656,82.2656,53161,Luxury,Winter,12,67,Dry,20,93,3.7,24231,0,0,0,1,1,1,0,11,0,0,0,Spiritual
781,Hyderabad,Telangana,15.8615,83.6479,57961,Luxury,Monsoon,6,251,Cold,85,88,3.9,34940,0,0,0,1,0,0,1,10,0,1,0,Spiritual
782,Darjeeling,West Bengal,29.5338,80.9975,25973,Luxury,Summer,27,188,Dry,39,70,3.8,18042,0,0,1,0,0,0,0,12,0,0,0,Budget
783,Darjeeling,West Bengal,10.6167,89.8866,43913,Luxury,Monsoon,24,395,Cold,20,68,4.7,38343,0,0,1,0,0,0,0,10,0,0,0,Nature
784,Vizag,Andhra Pradesh,29.4938,84.3829,77254,Luxury,Summer,20,198,Dry,40,21,4.3,24468,0,1,0,0,0,0,0,9,1,0,1,Adventure
785,Darjeeling,West Bengal,12.3904,81.8526,30921,Luxury,Monsoon,13,312,Cold,51,28,4.7,24931,0,0,1,0,0,0,0,4,0,0,0,Adventure
786,Ladakh,Ladakh,9.3701,87.9969,38642,Luxury,All-year,29,177,Temperate,28,51,4.4,26238,1,0,0,0,0,0,0,6,1,1,1,Couple
787,Andaman,Andaman and Nicobar Islands,11.5644,69.1431,62360,Luxury,Summer,9,188,Dry,88,27,3.9,18963,0,1,0,0,0,0,1,9,0,0,0,Family
788,Rishikesh,Uttarakhand,16.5468,75.9422,22127,Mid-range,Winter,31,20,Dry,65,47,4.5,40950,1,0,0,0,0,0,1,9,1,0,1,Culture
789,Bodh Gaya,Bihar,27.0,79.6584,20980,Mid-range,Monsoon,13,364,Tropical,27,69,4.2,42488,0,0,0,0,0,1,0,8,1,1,0,Family
790,Bodh Gaya,Bihar,31.8043,79.9353,51681,Luxury,Winter,33,106,Cold,22,72,3.8,6692,0,0,0,0,1,1,0,11,1,1,1,Beach
791,Kanyakumari,Tamil Nadu,21.8785,74.0778,44514,Luxury,All-year,29,223,Tropical,61,48,4.6,4627,0,1,0,0,1,0,1,3,1,0,1,Nature
792,Vizag,Andhra Pradesh,15.4281,87.1768,17297,Mid-range,Summer,31,317,Dry,74,31,3.8,13568,0,1,0,0,1,0,1,2,1,0,0,Culture
793,Darjeeling,West Bengal,26.4104,78.1977,11307,Budget,Summer,34,89,Cold,45,99,4.8,13065,0,0,1,0,1,0,0,9,1,0,0,Beach
794,Varanasi,Uttar Pradesh,12.0537,79.2389,37288,Luxury,Winter,7,36,Temperate,79,27,3.7,45120,0,0,0,0,0,1,1,3,1,1,1,Beach
795,Guwahati,Assam,26.2998,84.5091,32226,Luxury,All-year,30,231,Temperate,30,95,3.8,15382,0,0,0,0,0,0,0,5,1,0,0,Couple
796,Srinagar,Jammu and Kashmir,31.8635,73.5733,12241,Mid-range,All-year,18,194,Cold,21,38,3.5,40948,1,0,0,0,0,0,0,2,1,1,0,Family
797,Amritsar,Punjab,9.6446,95.0249,31317,Luxury,All-year,26,206,Dry,90,87,3.8,36436,0,0,0,0,0,1,1,12,1,1,1,Spiritual
798,Munnar,Kerala,33.1999,81.7644,67541,Luxury,All-year,33,175,Dry,23,48,4.6,34881,0,0,1,0,0,0,0,7,1,1,1,Culture
799,Darjeeling,West Bengal,17.916,85.5318,73018,Luxury,All-year,22,353,Tropical,61,93,4.1,42576,0,0,1,0,0,0,1,3,0,1,1,Luxury
800,Indore,Madhya Pradesh,27.9591,71.8209,4049,Budget,Summer,22,334,Temperate,76,91,4.3,9765,0,0,0,0,0,0,1,11,1,0,1,Beach
801,Mumbai,Maharashtra,28.6459,76.1245,47327,Luxury,Monsoon,9,86,Temperate,89,84,3.8,25801,0,0,0,1,0,0,1,3,1,0,0,Adventure
802,Darjeeling,West Bengal,23.3817,70.2916,33858,Luxury,Monsoon,20,349,Dry,71,52,4.2,46508,0,0,1,0,1,0,1,11,1,1,0,Wildlife
803,Indore,Madhya Pradesh,17.0382,70.2204,28426,Luxury,All-year,28,200,Dry,92,80,4.8,1296,0,0,0,0,1,0,1,4,0,0,0,Wildlife
804,Mumbai,Maharashtra,12.7117,85.1719,41355,Luxury,Monsoon,9,267,Tropical,25,90,4.8,43124,0,0,0,1,1,0,0,7,1,0,0,Culture
805,Coorg,Karnataka,25.3165,77.8322,59293,Luxury,Summer,34,346,Tropical,91,62,4.5,33749,1,0,1,0,0,0,1,3,0,1,1,Family
806,Bodh Gaya,Bihar,13.6548,96.2962,76880,Luxury,All-year,17,332,Tropical,39,34,3.5,11114,0,0,0,0,1,1,0,2,1,0,0,Budget
807,Alleppey,Kerala,25.9213,68.1599,74554,Luxury,Monsoon,9,319,Temperate,76,63,4.9,37986,0,0,0,0,1,0,1,5,0,0,1,Adventure
808,Gangtok,Sikkim,26.7906,90.3932,44214,Luxury,Monsoon,15,273,Tropical,36,26,4.6,38096,0,0,0,0,0,0,0,9,1,0,1,Couple
809,Varanasi,Uttar Pradesh,9.9745,80.9048,36137,Luxury,Monsoon,13,220,Tropical,99,99,4.2,48749,0,0,0,0,0,1,1,5,1,1,1,Beach
810,Kolkata,West Bengal,13.9368,92.4135,78196,Luxury,Monsoon,18,57,Temperate,67,64,3.8,2698,0,0,0,1,1,1,1,2,1,1,0,Beach
811,Ooty,Tamil Nadu,30.1186,87.4009,33569,Luxury,All-year,21,294,Tropical,61,70,4.2,30176,0,0,0,0,0,0,1,6,1,0,0,Family
812,Mahabaleshwar,Maharashtra,8.8954,95.0302,36869,Luxury,Summer,18,52,Temperate,54,52,4.9,6231,0,0,1,0,1,0,0,5,1,0,1,Budget
813,Puri,Odisha,9.6015,89.6034,22344,Mid-range,Monsoon,24,149,Cold,88,86,4.9,31689,0,0,0,0,1,0,1,12,0,1,1,Spiritual
814,Manali,Himachal Pradesh,25.8675,85.9396,70734,Luxury,Summer,28,20,Tropical,95,59,4.9,31623,1,0,1,0,0,0,1,3,1,1,1,Nature
815,Manali,Himachal Pradesh,15.0475,72.0129,58140,Luxury,Summer,11,173,Tropical,70,56,4.2,6568,1,0,1,0,0,0,1,9,1,1,0,Family
816,Bodh Gaya,Bihar,20.0747,88.5039,59433,Luxury,Winter,29,393,Tropical,23,21,4.5,41521,0,0,0,0,1,1,0,5,0,0,0,Budget
817,Mumbai,Maharashtra,33.3827,95.9505,78982,Luxury,Winter,12,121,Cold,84,25,4.3,24620,0,0,0,1,0,0,1,10,0,0,0,Adventure
818,Ranchi,Jharkhand,14.0698,95.2573,67094,Luxury,Summer,19,379,Dry,23,50,3.7,34449,0,0,0,0,1,0,0,5,1,1,0,Wildlife
819,Varanasi,Uttar Pradesh,32.3821,79.188,50605,Luxury,Monsoon,25,21,Cold,82,30,5.0,16887,0,0,0,0,1,1,1,11,1,0,1,Family
820,Bodh Gaya,Bihar,19.2165,77.8698,20814,Mid-range,Summer,17,272,Dry,62,79,4.8,29800,0,0,0,0,1,1,1,3,1,1,1,Budget
821,Ladakh,Ladakh,8.7862,80.0964,78257,Luxury,Monsoon,27,248,Dry,74,28,4.6,47469,1,0,0,0,1,0,1,3,1,0,1,Wildlife
822,Coorg,Karnataka,15.8027,96.2436,12180,Mid-range,Summer,12,337,Cold,52,69,4.7,20944,1,0,1,0,0,0,0,4,1,0,1,Wildlife
823,Indore,Madhya Pradesh,11.855,85.7698,50293,Luxury,Winter,23,304,Temperate,72,78,4.4,30618,0,0,0,0,0,0,1,4,1,0,1,Family
824,Mysore,Karnataka,25.1562,94.2918,54589,Luxury,Monsoon,26,14,Cold,76,62,4.5,18309,0,0,0,0,1,0,1,8,0,0,1,Nature
825,Delhi,Delhi,15.0871,86.1511,7707,Budget,Monsoon,20,118,Cold,44,86,3.8,939,0,0,0,1,0,1,0,3,1,1,1,Family
826,Shimla,Himachal Pradesh,15.7273,74.7656,61419,Luxury,Monsoon,23,249,Cold,70,87,4.9,1020,0,0,0,0,1,0,1,5,1,1,0,Nature
827,Varanasi,Uttar Pradesh,31.224,81.5592,56863,Luxury,Monsoon,23,211,Temperate,59,82,4.3,39754,0,0,0,0,0,1,0,3,1,0,1,Wildlife
828,Kodaikanal,Tamil Nadu,14.7281,77.3673,34129,Luxury,Winter,8,109,Dry,97,79,3.9,24891,0,0,1,0,1,0,1,3,0,0,1,Beach
829,Mysore,Karnataka,14.2839,89.7874,8881,Budget,All-year,17,100,Cold,28,81,4.8,42882,0,0,0,0,0,0,0,4,1,1,1,Budget
830,Hampi,Karnataka,12.5679,96.8158,47901,Luxury,Monsoon,7,158,Cold,48,89,3.8,28838,1,0,0,0,1,1,0,8,1,0,1,Couple
831,Alleppey,Kerala,30.7764,79.5602,51613,Luxury,Monsoon,16,155,Tropical,67,79,4.1,44304,0,0,0,0,1,0,1,8,1,0,1,Luxury
832,Coorg,Karnataka,30.3633,71.4848,20390,Mid-range,All-year,9,153,Dry,48,92,3.9,5456,1,0,1,0,1,0,0,7,1,1,0,Budget
833,Munnar,Kerala,21.0829,82.3986,74110,Luxury,Monsoon,11,389,Tropical,42,27,3.7,38552,0,0,1,0,0,0,0,6,1,1,1,Nature
834,Lonavala,Maharashtra,25.8371,74.0646,6836,Budget,Winter,21,373,Tropical,89,96,4.4,18722,0,0,1,0,1,0,1,10,1,0,1,Budget
835,Puri,Odisha,11.5589,72.6319,12429,Mid-range,All-year,25,399,Cold,32,84,4.1,13278,0,0,0,0,1,0,0,9,1,1,1,Beach
836,Pondicherry,Puducherry,26.0087,83.349,72411,Luxury,Monsoon,19,325,Cold,51,60,4.2,35204,0,1,0,0,1,0,0,3,0,1,0,Wildlife
837,Delhi,Delhi,13.8231,79.587,72198,Luxury,Summer,29,80,Tropical,40,60,4.0,6051,0,0,0,1,0,1,0,12,1,1,0,Wildlife
838,Ranchi,Jharkhand,25.5685,90.7775,15302,Mid-range,All-year,9,83,Dry,66,79,4.6,17780,0,0,0,0,1,0,1,9,1,0,1,Nature
839,Ooty,Tamil Nadu,26.3466,71.9372,59562,Luxury,Winter,21,221,Temperate,68,66,4.8,35239,0,0,0,0,0,0,1,5,0,1,0,Beach
840,Munnar,Kerala,9.9048,86.1036,5520,Budget,Summer,31,379,Dry,67,53,4.6,46683,0,0,1,0,1,0,1,12,1,0,1,Beach
841,Shimla,Himachal Pradesh,27.7082,74.1596,46216,Luxury,Summer,25,313,Dry,61,57,4.2,44036,0,0,0,0,0,0,1,10,0,0,1,Adventure
842,Lonavala,Maharashtra,18.7869,79.241,34943,Luxury,All-year,28,93,Temperate,60,88,3.5,48766,0,0,1,0,1,0,0,4,1,0,1,Culture
843,Mahabaleshwar,Maharashtra,15.4041,89.4963,42488,Luxury,All-year,27,309,Cold,44,21,4.5,18970,0,0,1,0,0,0,0,12,1,1,0,Budget
844,Shimla,Himachal Pradesh,18.3539,70.7551,41978,Luxury,Summer,32,69,Temperate,66,88,4.5,29694,0,0,0,0,0,0,1,7,1,0,1,Culture
845,Alleppey,Kerala,26.6114,89.7845,18518,Mid-range,Summer,18,82,Tropical,62,33,4.4,26167,0,0,0,0,0,0,1,5,0,1,0,Spiritual
846,Varanasi,Uttar Pradesh,16.511,96.1889,47376,Luxury,Monsoon,5,209,Dry,32,22,4.9,45423,0,0,0,0,0,1,0,5,1,0,0,Budget
847,Haridwar,Uttarakhand,19.5578,80.1979,67787,Luxury,Monsoon,8,164,Cold,20,66,4.2,16817,0,0,0,0,0,0,0,5,0,0,1,Spiritual
848,Hyderabad,Telangana,30.9934,69.7516,18498,Mid-range,Winter,14,248,Temperate,83,56,4.7,1497,0,0,0,1,0,0,1,11,1,1,1,Wildlife
849,Pondicherry,Puducherry,24.1396,80.1187,41465,Luxury,Monsoon,8,186,Tropical,78,56,4.1,5446,0,1,0,0,1,0,1,8,1,1,1,Budget
850,Ooty,Tamil Nadu,27.9313,89.0732,54024,Luxury,Summer,7,34,Dry,26,77,4.8,313,0,0,0,0,0,0,0,11,0,1,1,Family
